entrez,symbol,term_name,term_id,source
2523,FUT1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2524,FUT2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2527,FUT5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2395,FXN,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2534,FYN,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
7855,FZD5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
11337,GABARAP,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2550,GABBR1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10912,GADD45G,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
90480,GADD45GIP1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
89792,GAL3ST3,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
79623,GALNT14,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2597,GAPDH,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2617,GARS,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2619,GAS1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2622,GAS8,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2624,GATA2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
57798,GATAD1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
54815,GATAD2A,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
8729,GBF1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2634,GBP2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2636,GBX1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
8521,GCM1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2662,GDF10,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
151449,GDF7,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
390637,GDPGP1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
8487,GEMIN2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
50628,GEMIN4,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
79833,GEMIN6,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
79760,GEMIN7,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
54960,GEMIN8,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
51608,GET4,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2671,GFER,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
85476,GFM1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2673,GFPT1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
26058,GIGYF2,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
100527949,GIMAP1-GIMAP5,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
2695,GIP,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10755,GIPC1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
125111,GJD3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2733,GLE1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
51022,GLRX2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2752,GLUL,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2764,GMFB,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
29925,GMPPB,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2786,GNG4,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
9950,GOLGA5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
51125,GOLGA7,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
23015,GOLGA8A,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
51026,GOLT1B,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
54856,GON4L,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
54856,GON4L,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
9570,GOSR2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
54865,GPATCH4,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
27238,GPKOW,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
57720,GPR107,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
387509,GPR153,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
27239,GPR162,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2840,GPR17,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10936,GPR75,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
114928,GPRASP2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
29899,GPSM2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2887,GRB10,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2918,GRM8,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2896,GRN,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
80273,GRPEL1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2926,GRSF1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
83743,GRWD1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2936,GSR,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2941,GSTA4,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
9446,GSTO1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2960,GTF2E1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2961,GTF2E2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2962,GTF2F1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2966,GTF2H2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2967,GTF2H3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2969,GTF2I,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2971,GTF3A,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2975,GTF3C1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2976,GTF3C2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
9330,GTF3C3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
9328,GTF3C5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
112495,GTF3C6,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
84705,GTPBP3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
23560,GTPBP4,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
29083,GTPBP8,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
2987,GUK1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
474382,H2AFB1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
474381,H2AFB2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
83740,H2AFB3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3014,H2AFX,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3015,H2AFZ,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
22927,HABP4,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
23438,HARS2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
8520,HAT1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
23354,HAUS5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3066,HDAC2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
8841,HDAC3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
84064,HDHD2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
54497,HEATR5B,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
50865,HEBP1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
25831,HECTD1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
85441,HELZ2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3082,HGF,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
9146,HGS,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
23119,HIC2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
7290,HIRA,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
8479,HIRIP3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3145,HMBS,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10363,HMG20A,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
3149,HMGB3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3156,HMGCR,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3157,HMGCS1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
22993,HMGXB3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
284293,HMSD,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
340784,HMX3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3192,HNRNPU,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
11100,HNRNPUL1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3221,HOXC4,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3222,HOXC5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3223,HOXC6,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
11234,HPS5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
222537,HS3ST5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3281,HSBP1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
150274,HSCB,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
374875,HSD11B1L,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3028,HSD17B10,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
51478,HSD17B7,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
51182,HSPA14,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3313,HSPA9,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3329,HSPD1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3336,HSPE1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
100529241,HSPE1-MOB4,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3064,HTT,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
23553,HYAL4,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
81888,HYI,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10525,HYOU1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
55699,IARS2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
200205,IBA57,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3381,IBSP,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3422,IDI1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
51124,IER3IP1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3434,IFIT1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3454,IFNAR1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3476,IGBP1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10642,IGF2BP1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10643,IGF2BP3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3508,IGHMBP2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
147710,IGSF23,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
121457,IKBIP,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
22807,IKZF2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
54756,IL17RD,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3578,IL9,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3608,ILF2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
196294,IMMP1L,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10989,IMMT,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
64423,INF2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3621,ING1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
54556,ING3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
84289,ING5,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
58493,INIP,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
11185,INMT,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
54617,INO80,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
83444,INO80B,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
125476,INO80C,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
283899,INO80E,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3642,INSM1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
26173,INTS1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
80789,INTS5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
26512,INTS6,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
25896,INTS7,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
253430,IPMK,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10527,IPO7,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
128239,IQGAP3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
79192,IRX1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
81689,ISCA1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
122961,ISCA2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
9798,IST1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
55846,ITFG2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
8516,ITGA8,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
9270,ITGB1BP1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3698,ITIH2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
55677,IWS1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
84522,JAGN1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
282973,JAKMIP3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10899,JTB,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3725,JUN,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
284058,KANSL1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10524,KAT5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
7994,KAT6A,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
79768,KATNBL1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
81621,KAZALD1,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
3743,KCNA7,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
9196,KCNAB3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3746,KCNC1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
57582,KCNT1,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
51133,KCTD3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
23028,KDM1A,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
221656,KDM1B,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
79831,KDM8,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
23247,KIAA0556,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
9928,KIF14,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
547,KIF1A,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
23095,KIF1B,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
9585,KIF20B,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
11127,KIF3A,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
24137,KIF4A,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
22920,KIFAP3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
115653,KIR3DL3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
688,KLF5,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
55175,KLHL11,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
27252,KLHL20,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
151230,KLHL23,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
55295,KLHL26,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
283212,KLHL35,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
51088,KLHL5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
84626,KRBA1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
196374,KRT78,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
386681,KRTAP10-8,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
100288287,KRTAP22-2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
112970,KTI12,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
8270,LAGE3,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
3910,LAMA4,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
55004,LAMTOR1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
389541,LAMTOR4,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
10542,LAMTOR5,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
55323,LARP6,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
23395,LARS2,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
51451,LCMT1,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
158062,LCN6,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
84458,LCOR,Negative hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000048,CRB
8861,LDB1,Positive hit with Survival CRISPRi in Glutamatergic Neuron,CRB:0000047,CRB
